Adresse_parcelle,Année,COMMU_LAB,Moyenne de mnt.exposition_mean,Moyenne de mnt.ombrage_mean,Moyenne de mnt.pente_mean,Moyenne de mnt.tpi_mean,Moyenne de mnt.tri_mean,Moyenne de moyenne_pulviometrie,Moyenne de Taux_chlordecone,Parcelle_cadastrale
Cas2,2018,LORRAIN(LE),174.97236152727277,136.17372643636364,29.222468258181813,-1.029191454818182,5.741185342454545,"3181,82",0.543,""
Cas3,2018,LORRAIN(LE),98.342726565,153.961424675,17.7930278975,-0.54948559425,3.4222147757499997,"3250,00",0.432,""
Cas4,2018,AJOUPA BOUILLON,51.69392063,177.64885566666666,14.660436437333333,0.45935022200000003,2.944635889166667,"3250,00",0.015000000000000005,""
Case Brelee,2017,CASE-PILOTE,198.27713015,160.75,19.53455925,1.84375,4.46875,,,""
Case1,2018,SAINTE-MARIE,211.92105865,162.16666665,30.78741582,-2.4270833334999997,6.427083333500001,"3250,00",0.087,""
Case2,2018,SAINTE-MARIE,143.7074536875,135.0392326083333,27.22206518,1.9182156540833333,5.951802286666665,"3250,00",0.0032999999999999987,""
Case3,2018,SAINTE-MARIE,150.73001105,118.76295870000001,33.17742803,-1.2480049434999998,6.465429232,"3250,00",0.0033,""
Cassiere,2017,ANSES-D'ARLET(LES),39.8521561588,184.06552305999998,23.732593830000003,0.13716121239999995,4.5056061194,"1750,00",0.001,9722020000C0326
Cassiere,2017,ANSES-D'ARLET(LES),270,188,6,0.15729851749999998,1.125,"1750,00",0.001,9722020000C0455
Castel des Rochers,2018,MARIN(LE),161.09934168333334,159.30295793333335,12.721606818333333,0.4373567933333333,2.601303625166667,,,""
Cat,2014,MORNE-VERT(LE),214.9741072,173.17851145,21.200970515,-1.85813469,4.3798049895,"3250,00",0.0033,9722330000E0594
CATChou,2009,CASE-PILOTE,293.1566231,214.0609441,24.21552757,-2.755034307,5.290038057,"1750,00",0.0033,9722050000B1042
CATGomb,2009,CASE-PILOTE,284.98242005,216.4485376,29.03232137,0.437247889,5.74042281,"1750,00",0.0033,9722050000B1042
CATPim,2009,CASE-PILOTE,252.92236160000002,194.9745216,17.059678955000003,2.37095549,3.9066883465,"1750,00",0.0033,9722050000B1042
CaussierCh,2011,MORNE-ROUGE(LE),328.0922852,193,7.28308785,0.15625,1.40625,"3250,00",6.04,9722180000M0072
Ce/ Franck WAN AJOUHU,2018,FRANCOIS(LE),152.80731066142857,176.4387512,6.043004226928572,-0.20640633535714287,1.3225140930714283,,,""
Cenille1,2012,FRANCOIS(LE),81.39637875636365,171.0779084090909,7.395614095909091,-0.2892516066363636,1.450243463,"1750,00",1.1899999999999997,9722100000E0578
Cenille2,2012,FRANCOIS(LE),136.71595653333335,166.06575180000002,8.990677063333335,0.6697727423333334,2.0767281063333334,"1750,00",0.23,9722100000E0578
Cenille3,2012,FRANCOIS(LE),51.31412944814286,179.81272717142858,2.8229467062857148,0.11452500814285714,0.5562013147142857,"1750,00",0.45000000000000007,9722100000E0579
Cer1,2014,RIVIERE-SALEE,122.58975063114285,194.70012218571426,14.248672544285714,-1.125669985142857,3.6546562889999996,"1750,00",0.7400000000000001,9722210000D1842
Cer2,2014,RIVIERE-SALEE,260.4559646,207.451285525,25.751685359999996,-1.10600896475,6.15608930975,"1750,00",1.01,9722210000D1840
Ces1,2016,CARBET(LE),97.08544993333334,183.36989430000003,31.421551893333334,4.051286325333333,6.4846196586666665,"2500,00",0.0032999999999999995,9722040000D0569
Ces1,2018,CARBET(LE),289.12206664285713,207.60427377142855,19.851341217142856,1.1394445128571429,4.386558553428571,"2500,00",0.0033000000000000004,""
Ces10,2015,CARBET(LE),217.3348761166667,166.8164678,29.750373861666663,0.08004953500000005,5.677559552833333,"2500,00",0.0033000000000000004,9722040000D0556
Ces15,2015,CARBET(LE),298.2756107,225.3677548,36.9616494875,2.33602634375,8.480502478,"2500,00",0.0033000000000000004,9722040000D0922
Ces2,2016,CARBET(LE),55.12932641333333,195.85963060000003,40.61164479333333,-0.745008275,8.332621522666667,"2500,00",0.0032999999999999995,9722040000D0569
Ces3,2016,CARBET(LE),251.9641842,204.5122511,24.254098156666668,1.7742906310000002,5.294933031,"2500,00",0.0032999999999999995,9722040000D0569
Ces4,2016,CARBET(LE),271.8538624,203.83300495,23.51999254,-0.8541164720000001,5.0711444525000005,"2500,00",0.0033,9722040000D0570
Ces5,2016,CARBET(LE),292.03173664999997,209.37350765000002,21.322749025,0.637507571,4.90011089425,"2500,00",0.0033,9722040000D1028
Ces6,2016,CARBET(LE),242.3643858,185.11111110000002,21.87133185,-0.34027777800000003,4.826388889,"2500,00",0.0033,9722040000D0569
Cestor1,2012,MORNE-VERT(LE),261.8742874,198.40489209999998,24.905592056666666,3.241340949,5.558003889999999,"3250,00",0.04,9722330000E0637
Cestor2,2012,CARBET(LE),261.3469508142857,202.0000577857143,27.216316969999998,0.43401380928571426,5.259061148571428,"2500,00",0.0033000000000000004,9722040000D0150
Cestor3,2012,CARBET(LE),105.425928144,159.99864283999997,14.671845176,0.148758042,3.1783820524,"2500,00",0.0033,9722040000D0994
CestorAub,2009,CARBET(LE),240.4190728,179.28290716666666,20.12880153,1.864560333,5.0717219616666664,"2500,00",0.0032999999999999995,9722040000D0569
CestorD,2009,CARBET(LE),203.2951927,153.25,30.260298255000002,-1.375,6,"2500,00",0.0033,9722040000D0569
CestorG,2009,CARBET(LE),253.3417286,189.78883305,11.5051412985,2.0979539485,4.065620431999999,"2500,00",0.0033,9722040000D0569
CestorM,2009,CARBET(LE),225.561559,175.6666667,24.75220299,-1.125,5.458333333,"2500,00",0.0033,9722040000D0569
CestorPim1,2009,CARBET(LE),204.0118199,164.2855503,21.03480185,-0.159100232,4.363620242,"2500,00",0.0033,9722040000D0569
CestorPim2,2009,CARBET(LE),280.3442601,202.4994248,16.9480936,3.231472903,4.206386618,"2500,00",0.0033,9722040000D0569
Cet1,2018,FRANCOIS(LE),128.8298901,133.502869575,24.37203671,-0.018154150750000014,4.89063570425,"1750,00",0.0033,""
Cet2,2018,FRANCOIS(LE),136.59575172,143.1671461,19.439909072,1.108692869,3.9904572259999993,"1750,00",0.0033,""
Cete d'Or,2018,GROS-MORNE,130.608530644375,161.85444360625,16.949676918625002,0.5210480389375001,4.7404076870625,"3250,00",0.0010000000000000007,""
CFAA1,2018,FRANCOIS(LE),238.38263404,184.6647681,24.968755513999998,-0.7292664508,4.7321839552,"1750,00",0.0033,""
CFAA2,2018,FRANCOIS(LE),239.17288446923078,186.7051654153846,22.859689216153846,-0.6498195764615384,4.45078485076923,"1750,00",0.0032999999999999995,""
CGMang,2009,CARBET(LE),263.0105027,182.54255,3.577480653,0.974814245,1.443601531,"1375,00",0.0033,9722040000E0669
CGTom1,2009,CARBET(LE),148.07910885,171.11449149999999,5.478500867,-0.044315542999999985,1.1574786965000001,"1375,00",0.0033,9722040000E0671
CGTom2,2009,CARBET(LE),149.9248318,168.3734107,6.881851448,0.10165571749999999,1.4069919545,"1375,00",0.0033,9722040000E0671
CGTom3,2009,CARBET(LE),150.31949625,165.5696901,8.622800256000001,-0.06060045800000001,1.777852465,"1375,00",0.0033,9722040000E0671
Cha1,2016,MORNE-ROUGE(LE),100.43233868000002,174.3981435,4.2412259875,-0.307370355,0.868977503,"3250,00",0.0033,9722180000H0222
Cha2,2016,MORNE-ROUGE(LE),118.91308338918179,198.28812089090908,18.139933581818184,0.5837172723636365,3.5386048918181814,"3250,00",1.9789999999999994,9722180000K0088
Cha3,2016,MORNE-ROUGE(LE),277.0488365166666,198.41565349166663,14.74250419091667,0.25709502874999995,3.359152428666667,"3250,00",6.082999999999999,9722180000K0214
Cha4,2016,MORNE-ROUGE(LE),209.3347232582143,198.77980914285718,15.760834148571425,-0.9059022544999998,3.281868624285714,"3250,00",2.2520000000000007,9722180000K0214
Chambolo,2018,PRECHEUR(LE),225.943406875,205.13750757499997,17.8491630475,1.698503745,4.220400339,"625,00",0.001,9722190000H0719
Champflor,2017,MORNE-ROUGE(LE),53.71284436,174.78226435,15.236283234999998,-1.387449523,3.0851576235,"3250,00",0.0287,9722180000O0342
Chan1,2015,MORNE-ROUGE(LE),287.87960007500004,193.7772401,9.582774726250001,0.40142005924999996,2.0916340722499998,"3250,00",5.855,9722180000N0059
Chan10,2015,MORNE-ROUGE(LE),35.504220627692305,181.4547408,28.35882126615384,-0.6475843910769229,5.458125576384616,"3250,00",0.0032999999999999982,9722180000M0064
Chan2,2015,MORNE-ROUGE(LE),40.51803432025,183.555356275,14.526017772500001,-0.20461888550000001,2.87577478475,"3250,00",11.153999999999998,9722180000N0059
Chan3,2015,MORNE-ROUGE(LE),58.041897475714286,171.02793134285713,13.87228797642857,-0.3470403911428571,2.706856938142857,"3250,00",7.141000000000001,9722180000N0058
Chan4,2015,MORNE-ROUGE(LE),305.65119605,199.78846154999997,15.095091529999998,-0.2259615385,3.0801282050000003,"3250,00",7.262,9722180000N0058
Chan5,2015,MORNE-ROUGE(LE),171.95657457400003,190.90834790000002,7.519979214599999,0.2991756196,1.5289493804,"3250,00",10.034000000000002,9722180000N0059
Chan6,2015,MORNE-ROUGE(LE),289.73068371666665,194.34715828333333,9.235752428166666,0.4074054548333333,1.9820171136666664,"3250,00",8.397999999999998,9722180000N0059
Chan7,2015,MORNE-ROUGE(LE),274.3948934000001,195.48808515000002,12.987639701799997,-0.15529581919999996,2.6993191285,"3250,00",7.926999999999995,9722180000N0030
Chan8,2015,MORNE-ROUGE(LE),155.71755907870002,193.74378754,13.952705673900002,-0.4479735739,2.8393731918,"3250,00",0.0032999999999999987,9722180000M0064
Chan9,2015,MORNE-ROUGE(LE),101.63016217833335,191.59500031666667,11.722975969833334,-1.2327982255,2.9151327175,"3250,00",0.0032999999999999995,9722180000M0064
Chapelle,2017,SAINT-JOSEPH,138.21433226666667,155.21555333333333,13.600004873333333,0.3658463696666667,3.0804940566666663,"2500,00",0.001,9722240000O0536
Chapelle Villarson,2018,ROBERT(LE),241.16820051428573,197.75164525714283,19.256374041714285,1.2238832157142858,4.694365652999999,"1750,00",0.0798,""
Char1,2016,MORNE-ROUGE(LE),165.34932373400005,183.1963205,9.7752900214,-0.24277845239999998,2.0472987117,"3250,00",0.6939999999999996,9722180000M0039
Char2,2017,MORNE-ROUGE(LE),39.04572173500001,170.82641705,47.549404525,-1.7309149905,12.145631222999999,"3250,00",6.825000000000001,9722180000M0024
Char3,2017,MORNE-ROUGE(LE),21.144732790000003,198.375,42.13645287,-1.828125,9.015625,"3250,00",11.956000000000001,9722180000M0024
Char4,2017,MORNE-ROUGE(LE),47.55488697333334,182.7065653,46.14203108,1.950582609666667,10.015814611,"3250,00",8.874,9722180000M0024
Char5,2017,MORNE-ROUGE(LE),55.54713016,199.27777776666667,32.35107792666667,-1.0972222223333332,7.236111111,"3250,00",10.659999999999998,9722180000M0024
CharlecTom1,2009,SAINT-JOSEPH,124.83964064999998,106.34812129666666,38.45978250166667,2.876098452666666,7.740153041000002,"2500,00",2.39,"9,72E+107"
CharlecTom2,2009,SAINT-JOSEPH,172.15163066000002,131.0167657,31.120616567999996,2.6224251246000003,6.418295347,"2500,00",4.26,"9,72E+107"
ChDegat1,2011,MORNE-ROUGE(LE),235.978318046,198.40089676,15.461389733333332,-0.5909722359999999,3.3013239474,"3250,00",9.710000000000003,""
ChDegat2,2011,MORNE-ROUGE(LE),281.50881273333334,198.10673677500003,13.381528325083336,2.3072732805833334,4.127682580083334,"3250,00",2.549999999999999,9722180000K0214
Chemin Acajou Prolonge,2019,LAMENTIN(LE),224.2512778857143,178.95725528571433,10.621852405857142,0.9557148488571429,2.087915735571429,,,""
Chemin Amant,2019,DUCOS,70.93334942618182,192.91470259999997,13.987859158181818,-0.530494884,2.825350243,,,""
Chemin Barre d'Englebernes,2018,GROS-MORNE,147.8106566875,148.366911325,17.695053839874998,1.13983999775,3.6532300435,"2500,00",0.0014999999999999998,""
Chemin Berault 1,2017,GROS-MORNE,191.65120164,168.12925436,13.115830304000003,1.0093858658000001,2.6328834906,,,""
Chemin Berault 1,2018,GROS-MORNE,237.0662421,185.86676154000003,17.517627941999997,0.7179195992,3.476090034,,,""
Chemin Bois Lezard,2018,GROS-MORNE,99.34705405999999,199.8972659833333,25.382550395,0.8616470408333333,5.088997443999999,"3250,00",0.0010000000000000002,""
Chemin Bois Michel,2018,SAINT-ESPRIT,128.772084986,168.99122786,11.2242571468,0.6352744846,2.2615456654,,,""
Chemin Cadenat,2019,LAMENTIN(LE),83.96889662470588,163.1427144764706,13.951938145411765,-0.8147867288235295,3.0293032631764705,,,""
Chemin Caferiere,2018,LAMENTIN(LE),24.9898407278,182.88276121333334,2.2930423193333334,0.15521477186666666,0.42949019380000003,,,""
Chemin Catherine,2017,LAMENTIN(LE),293.25297759999995,208.7776352333333,19.43250477,2.7062324886666667,4.114892251333333,"2500,00",0.0032999999999999995,9722130000M0148
Chemin Cherry,2018,SAINT-JOSEPH,192.70357232857143,148.33383914285716,23.907626512857142,-0.06406832,4.9743454122857145,,,""
Chemin Choco,2017,SAINT-JOSEPH,211.42530166666666,170.26548971111112,9.278772384111113,0.7758503338888889,2.0211833987777776,"2500,00",0.001,9722240000R0254
Chemin Choco,2018,FRANCOIS(LE),293.75905338666666,200.4633414,14.882440860333332,-0.35904845088888887,3.209681201444445,"1750,00",0.0046,""
Chemin Choco,2018,SAINT-JOSEPH,96.5954807411111,169.6038406888889,8.795717023222224,0.24863923422222223,2.0443770084444446,"2500,00",0.0011,""
Chemin Cocotte,2017,VAUCLIN(LE),45.780715645,179.24073585,14.527005514999999,0.2349109465,2.879872424,,,""
Chemin de Duverger,2019,GROS-MORNE,243.676595625,191.41370104166666,15.659788224916666,1.1573864401666667,3.5392331274999997,"2500,00",0.024299999999999992,""
Chemin de la Rosee,2019,DUCOS,302.67180845625,203.69817949999998,16.044081909124998,-0.24429350962500002,3.180181782875,,,""
Chemin de l'Eolienne,2018,TRINITE(LA),141.39702673999997,152.91450360833332,15.835338326666665,-0.3461777042083334,3.20886729375,,,""
Chemin de l'Usine,2017,TRINITE(LA),66.4694012625,177.61297555,4.60235922375,-0.30470375075,0.930042225,,,""
Chemin des Bambous Enchantes,2018,FORT-DE-FRANCE,149.33719767999997,177.86663158571426,5.852700352285715,-0.7330893735714286,1.5805467072857142,,,""
Chemin des Mangues,2017,RIVIERE-SALEE,341.2527313,211.5,23.1390295,0.6875,4.4375,,,""
Chemin des Mangues,2017,RIVIERE-SALEE,232.1091180725,205.891274475,26.9598141325,3.2403858195,5.57270628025,"1750,00",0.001,9722210000D0938
Chemin du Calebassier,2017,CARBET(LE),69.50946526857142,170.07893397142857,7.303234977285714,1.767214908,1.9636434794285713,,,""
Chemin du Sapotillier,2018,SAINT-ESPRIT,42.656495605384606,179.20007686153846,17.41783239538461,0.1485910330769231,3.3467210823846156,"1750,00",0.0012999999999999995,""
Chemin Duharoc Massy,2018,RIVIERE-SALEE,81.38962195428572,182.20472450000003,4.593480800857143,-0.1620417497142857,0.9062208611428572,,,""
Chemin Dury,2018,BASSE-POINTE,55.65420559058821,175.09718911764708,11.704980463352946,0.5583207274705883,2.4571940649411768,,,""
Chemin Edvard Bonheur,2019,RIVIERE-SALEE,279.6552444000001,210.27496047058824,25.739665785294118,-0.31954236835294114,5.609196966941177,,,""
Chemin Elisabeth,2019,GROS-MORNE,125.33028654600001,192.3740915,10.1191338065,-0.18087660908333333,2.188728656,,,""
Chemin En Bois,2017,TRINITE(LA),143.96178933333334,144.91182936666667,19.272116569999998,0.819428068,3.8194465183333333,,,""
Chemin Fond Gens Libres,2019,LORRAIN(LE),83.00917955999999,131.7179263666667,36.77478476555555,-0.08489459255555556,7.140645085777777,,,""
Chemin Germany,2019,GROS-MORNE,152.0704958909091,140.1642495181818,24.245701998181815,1.293604182818182,5.274697360363636,,,""
Chemin Izidee,2017,LAMENTIN(LE),239.2281545,185.6666667,17.45111529,-1.291666667,3.541666667,"2500,00",0.001,972213000AI2522
Chemin La Simon,2017,RIVIERE-SALEE,285.62527485,191.77767545,7.4500683425,1.166651321,1.666651321,,,""
Chemin Magnan,2017,GROS-MORNE,169.88784755,144.14594785,22.37570075,0.0025731095000000037,4.282661022499999,"2500,00",0.0041,9722120000P0150
Chemin Maison,2019,LAMENTIN(LE),120.13845043875,168.616413975,22.98614203625,-1.73304011,4.7667994615,,,""
Chemin Maximin,2018,TRINITE(LA),34.42290804333333,184.1379931,15.079709183333334,0.7269130996666667,3.2609217943333335,,,""
Chemin Monrose,2018,SAINT-JOSEPH,107.948521605,158.43172069999997,13.8990580042,-0.5868260485000001,3.097735541,,,""
Chemin Morne Pitault,2017,LAMENTIN(LE),249.33352044999995,191.26970859999997,17.914515268333336,-1.0244134106666667,3.743919718666667,,,""
Chemin Osias Saint-Prix,2017,GROS-MORNE,200.00347595,167.51913869999998,14.59153374,-0.120454291,2.956731081,,,""
Chemin Petit Paradis,2018,SAINT-ESPRIT,72.75661824999999,166.16162826666667,15.423801156666668,0.557737962,3.2989479110000004,"1750,00",0.001,""
Chemin Petite Tracee 2,2019,GROS-MORNE,110.60854443625,161.49231745000003,13.167278970874998,0.712347846875,3.097648885875,,,""
Chemin Pointe Marcussy,2018,TRINITE(LA),187.7669025541666,149.58381698333332,24.366359527541665,-0.29091184625000005,5.117312428,"1750,00",0.0010000000000000007,""
Chemin Poirier,2018,GROS-MORNE,92.63542602849999,175.72530890000002,25.007814440500002,1.0101215966,5.7557834824,"2500,00",0.0016999999999999997,""
Chemin Regis,2017,SAINT-JOSEPH,256.5582253,196.66528853636365,26.468692096363643,2.322084326,5.391030807727272,,,""
Chemin Saint Juste,2018,ROBERT(LE),174.48700883333333,161.30482143333333,15.68534856,0.7154613076666667,3.298794641,,,""
Chemin Tamarins,2017,GROS-MORNE,22.8053161975,191.239019625,19.8390868075,0.16031266824999998,4.204324569000001,,,""
Chemin Tolobe,2019,DUCOS,246.59711695454544,187.4555409,10.401501972,-0.23940271700000001,2.0425132426363635,,,""
Chemin Zephir,2017,LAMENTIN(LE),123.933269925,157.318692325,12.55450192,-0.333060299,2.7284735639999997,"2500,00",0.001,9722130000M0337
Cheneau,2018,LORRAIN(LE),294.2082825,201.5,13.79931211,0.625,2.875,"2500,00",0.0837,9722140000D0476
Cher,2016,RIVIERE-PILOTE,21.540771704,193.06895563999998,35.417419382000006,-1.2279136536,7.5844771084,"1750,00",0.0033,9722200000N0568
Cheval Blanc,2018,BELLEFONTAINE,98.6162220475,128.3665711,32.0518138475,-1.00883348075,6.0632414375,"1375,00",0.001,9722340000D0463
Chez Mr VROUST Luc,2019,DUCOS,190.47305625,161.46200418,16.0280207195,0.04701838300000003,3.1476153166,,,""
Choco,2017,SAINT-JOSEPH,192.0521698,151.5,25.76305676,-0.5625,4.9375,"2500,00",0.001,9722240000R0441
Chopotte Bonny,2018,FRANCOIS(LE),138.58100361249998,154.79411977499998,14.95751642275,-0.261103710125,2.9680623933750003,,,""
Choux1StVi,2011,GROS-MORNE,32.89747906,180,26.64708614,2.25,5.6875,"2500,00",3.27,9722120000V0039
Choux2StVi,2011,GROS-MORNE,27.8098278,186.5,14.09208727,-1.3125,2.8125,"2500,00",3.36,9722120000V0039
Chr1,2017,LORRAIN(LE),72.48592427311111,156.18613629111113,24.721861493333336,0.08919167739999996,5.893198223688887,"3233,33",0.2119999999999999,9722140000H0302
Chr2,2017,LORRAIN(LE),116.58655411857144,141.5457393714286,27.724125474285717,3.7862886988571427,6.394160806857143,"3250,00",0.15999999999999998,9722140000H0384
Chr3,2017,LORRAIN(LE),59.27217409307692,161.85514,28.476342407692314,-1.0268663024615385,6.336531175384616,"3076,92",0.21600000000000005,9722140000H0302
Chr4,2017,LORRAIN(LE),121.5864686164706,128.09536832411766,29.02483113176471,0.6053758834117647,6.357208645823529,"2500,00",0.19700000000000004,9722140000H0384
Cinquante Pas,2017,MACOUBA,164.1161675333333,196.94717816666665,13.833911876666667,-0.01595220000000001,2.6499156536666666,"2500,00",2.5081,9722150000C0207
CIRADG,2009,SAINT-JOSEPH,96.49900921250001,168.80177062500002,8.51460744075,0.010292393499999998,1.6695679335,"2500,00",0.44,9722240000S0098
CIRADMa,2009,SAINT-JOSEPH,81.99227905,168,10.61510754,2.125,2.125,"2500,00",0.177,9722240000S0375
Cite,2011,ROBERT(LE),223.23962578888887,179.83497495,7.274070554166666,-0.28125896766666664,1.3799446609444443,"1750,00",0.003299999999999999,972222000AT0003
Cite de Brian,2018,PRECHEUR(LE),314.8596519,222.0986434,32.75333493,0.108889702,8.207286837,,,""
Cite de Briand 204 Balisiers,2018,GROS-MORNE,270.45198675,197.688281175,16.11160309,1.22590512025,3.242486895,"2500,00",0.001,""
Cite Godissard,2018,VAUCLIN(LE),42.679412131,186.86695915,35.393251026250006,0.8341345823749999,7.005727102500001,,,""
Cite La Marie,2019,FRANCOIS(LE),114.75154534555557,151.72903450555555,16.79702276277778,-0.5102149467777778,3.4032516112777778,,,""
Cite Petit Manoir,2018,FRANCOIS(LE),122.41042989,128.90809858,27.104688822000004,0.22689253820000005,5.2472122743,,,""
Cite Pohi,2017,PRECHEUR(LE),289.84548290000004,206.01118796,17.87675578,-2.5631810088,3.574689124,"625,00",0.001,9722190000A0290
Cite Tapis Vert Ne21,2018,BASSE-POINTE,92.95247586124998,150.33249518125,19.166381447562504,1.7806102866875,3.8525032596875,"2500,00",0.38959999999999995,""
Cite Union,2018,SAINTE-MARIE,38.358737945,181,1.7161841985000001,0.21875,0.34375,"1750,00",0.012,""
Citron,2011,DUCOS,340.498596,225.6631841,36.95032091,-0.42654858,7.577435771,"1750,00",0.53,972207000AC0362
Citron,2018,SAINT-JOSEPH,172.11493445000002,161.36834831250002,18.093721452500002,0.44680744587500004,4.28194049975,,,""
Clav1,2013,SAINT-JOSEPH,136.80963711,200.1268334,25.129802196666663,-2.870955784,5.830176977333333,"2500,00",0.0032999999999999995,9722240000V0715
Clav2,2013,SAINT-JOSEPH,102.178759855,196.05397585,19.567184035,-3.2031030735,5.1068023875,"2500,00",0.0033,9722240000V0715
Clav3,2013,SAINT-JOSEPH,76.860296294,193.57563376,15.973958213999998,-0.7424321924,3.4052806986,"2500,00",0.0033,9722240000V0774
ClaveauFoo,2011,SAINT-ESPRIT,298.56997946,212.86054980999998,22.858990368500002,-1.20194394075,5.3002808752,"2125,00",0.12999999999999995,9722230000L0061
Clod1,2014,GROS-MORNE,36.940824152625,180.741814875,28.030876556249996,2.50727242025,6.561525174874999,"2500,00",0.0033000000000000004,972212000AB0155
Clod2,2014,GROS-MORNE,341.76719030000004,219.04069777499998,30.3622576625,1.083201618,6.30913560375,"2500,00",0.0033,972212000AB0155
Clod3,2014,GROS-MORNE,183.734793925,150.898250175,22.6392296175,1.66226827075,4.77317720025,"2500,00",0.0033,972212000AB0155
Clod4,2014,GROS-MORNE,88.96763749636362,140.0812928,32.57474185454546,0.12518713418181815,6.9144842490909095,"2500,00",0.0033,972212000AB0155
CLPTom1,2009,CARBET(LE),196.04294564999998,149.732816275,28.928677987500002,2.2398646209999997,5.952429027,"1750,00",0.0033,9722040000E0553
CLPTom2,2009,CARBET(LE),208.61299643333334,163.31631653333335,24.00280518,0.25942940000000003,4.9071709016666665,"1750,00",0.0032999999999999995,9722040000E0553
CLPTom3,2009,CARBET(LE),234.0020828,183,24.41621399,2.125,5.125,"1750,00",0.0033,9722040000E0553
CLPTom4,2009,CARBET(LE),236.4503267,184.2530417,23.03130554,-0.078563464,4.701093089,"1750,00",0.0033,9722040000E0553
CLPTom5,2009,CARBET(LE),222.4382553,173.5,25.12949562,-1.9375,5.5625,"1750,00",0.0033,9722040000E0553
Coco,2012,GROS-MORNE,82.07676573,123.6636742,42.36580779,4.559720017,9.0834470185,"2500,00",0.0033,972212000AB0106
Cocobas2,2012,DUCOS,112.0155184,170.979053,6.006241635,-0.186244469,1.217457259,"1750,00",0.0033,9722070000R0071
Cocodjire1,2012,DUCOS,109.3125161525,174.176399775,4.32885965825,0.4880926404999999,1.23754544225,"1750,00",0.12,9722070000R0066
CocoHaut,2011,DUCOS,330.12226445,215.41259535,24.540177944999996,-0.65727288,4.91285164725,"2500,00",2.65,9722070000K0038
Con1,2018,ROBERT(LE),143.5649820125,146.4135505125,18.05297415,-1.0217110865,3.571165691625,"2500,00",0.0033000000000000004,""
ConcombStV,2011,GROS-MORNE,160.4262771,179.3720279,2.2746253894999997,-0.233793411,0.6742738994999999,"2500,00",3.71,9722120000V0039
Cons1,2014,TRINITE(LA),225.51093144285716,177.09082351428574,22.039516435714287,0.5466322320000001,4.425563795857142,"2500,00",0.21,9722300000R0323
Cons2,2014,TRINITE(LA),160.8043594,154.1720797857143,16.781948856,1.30693395,3.485081342,"2500,00",1.13,9722300000R0688
Conv1,2016,VAUCLIN(LE),62.140052014000005,176.61347122,5.5258315088000005,0.004598712399999999,1.0481220204,"1375,00",0.0033,9722320000V0298
Conv2,2016,VAUCLIN(LE),138.59150905,171.92287515,4.911688632500001,-0.062998544,0.980567328,"1375,00",0.0033,9722320000V0298
Coq,2015,SAINT-ESPRIT,129.19876192566667,188.83333333333334,12.714229424,-1.2604166666666667,2.5729166666666665,"1750,00",0.0032999999999999995,9722230000H0997
Coridon,2018,FORT-DE-FRANCE,126.2835892,159.34645215,11.438756295000001,-0.210487958,2.171150271,,,""
Coss1,2018,SAINTE-MARIE,89.84696088333334,146.17631146666668,23.719717463333335,-0.5290499713333333,4.688675801333333,"3250,00",0.0033000000000000004,""
Cour,2016,FRANCOIS(LE),28.050562174999996,181.80396105,2.635815343875,-0.038944844750000006,0.47545024587499995,"1750,00",0.041,972210000AL0284
Creve-ceur,2017,SAINTE-ANNE,123.35879025,156.0104532,13.63861489,1.514832749,2.9939471109999998,,,""
Creve-ceur,2017,SAINTE-ANNE,251.42563953750005,183.9017992625,9.245666269875,0.797813407375,2.475550785375,"1375,00",0.001,9722260000K0483
Croisee de Bon Air,2019,SAINTE-MARIE,283.34723049999997,213.46320807142857,35.257493870000005,-0.6503050241428571,7.161763041428571,,,""
Croisee Palmiste,2018,LAMENTIN(LE),94.19077779333333,156.43112915,17.870459336666666,-0.5855103815000001,3.860488606,"2500,00",0.001,""
Croix Code,2018,RIVIERE-PILOTE,117.71764965076922,139.32830231538463,25.11337439461539,1.230264661615385,4.938514221307691,"2125,00",0.0010000000000000007,""
Croix Girain,2018,GROS-MORNE,158.12685384090906,157.2322539090909,15.670885927772728,0.3243669059090909,3.3016439102727273,,,""
Croix Odilon,2018,GROS-MORNE,91.57563024352942,188.8443008,27.008673962941177,0.6871762863529413,5.858126446882353,"2500,00",0.0010000000000000005,""
Croix Rivail,2017,DUCOS,193.94770605,157.7809712,20.837148275,0.14371098625,4.11247211775,"2500,00",0.001,9722070000O0070
Croix Rivail,2018,DUCOS,206.7296063,161.4650765,25.14967084,-0.300876404,4.915358954,"2500,00",0.001,9722070000P0001
CUPITChou,2009,GROS-MORNE,195.03503133000004,187.88615645,12.895656077000002,0.43074254125,3.171439084,"2500,00",0.0033,9722120000H0298
CUPITPap,2009,GROS-MORNE,68.81547856,175.10979292,7.766346069799999,-0.8765062203999999,2.0221985394,"2500,00",0.0033,9722120000H0298
CupitPimBas,2009,SAINTE-MARIE,135.7086792,141,21.25709661,1.625,4.291666667,"2500,00",1.8,9722280000M0591
CupitPimHt,2009,SAINTE-MARIE,208.5131302,175.75,8.594712853,1.625,2.375,"2500,00",1.88,9722280000M0591
Da1,2017,MORNE-ROUGE(LE),205.79953481799998,179.34122306000003,5.4109463954,0.7451596118,1.0782244356000001,"3250,00",0.0033,9722180000H0737
Da2,2017,MORNE-ROUGE(LE),184.09878620000006,159.0910557625,16.77397711875,1.2562514585,3.25917053375,"3250,00",0.003299999999999999,9722180000H0736
